InvoiceDate,Description,UnitPrice
2026-01-27 23:30:06,Roomba i7+ Robot Vacuum,59850.32
2026-01-15 23:30:06,LG Washing Machine Front Load,42056.0
2025-08-16 23:30:06,Canon EOS R6 Camera,67962.68
2025-10-03 23:30:06,Keurig K-Elite Coffee Maker,39497.53
2026-02-03 23:30:06,Cuisinart Food Processor,11895.69
2026-02-04 23:30:06,Dyson V15 Detect Vacuum,51394.39
2025-10-24 23:30:06,Dumbbells Set 20kg,29680.54
2025-12-26 23:30:06,Ninja Professional Blender,12279.36
2025-10-03 23:30:06,The Psychology of Money,47275.3
2026-01-08 23:30:06,Dyson V15 Detect Vacuum,46483.45
2025-09-29 23:30:06,Cuisinart Food Processor,13828.09
2025-11-30 23:30:06,Kindle Paperwhite E-reader,28609.53
2025-11-29 23:30:06,Fitbit Charge 5 Tracker,69889.23
2025-12-22 23:30:06,Canon EOS R6 Camera,71108.15
2026-01-24 23:30:06,The Psychology of Money,50332.95
2025-10-19 23:30:06,Fossil Gen 6 Smartwatch,23470.0
2025-09-27 23:30:06,Resistance Bands Set,2475.63
2025-10-31 23:30:06,Logitech MX Master 3S Mouse,22600.39
2025-11-25 23:30:06,Under Armour Sports Backpack,64960.59
2025-12-05 23:30:06,Adidas Ultraboost 22 Sneakers,72205.55
2025-10-18 23:30:06,Canon EOS R6 Camera,70380.56
2025-08-16 23:30:06,Kindle Paperwhite E-reader,28717.53
2025-12-28 23:30:06,LG Washing Machine Front Load,41058.7
2025-08-22 23:30:06,Apple Watch Series 9,8595.63
2025-09-15 23:30:06,Atomic Habits Hardcover Book,74965.63
2025-12-04 23:30:06,Resistance Bands Set,2290.59
2025-09-03 23:30:06,Cuisinart Food Processor,13340.34
2025-10-18 23:30:06,iPad Pro 12.9 inch M2 Chip,69080.18
2025-08-16 23:30:06,Herschel Supply Co Backpack,11382.33
2025-10-29 23:30:06,Canon EOS R6 Camera,74071.91
2026-01-15 23:30:06,Moleskine Classic Notebook,37890.36
2025-09-16 23:30:06,The North Face Jacket,20184.4
2026-02-03 23:30:06,Moleskine Classic Notebook,38599.89
2025-08-16 23:30:06,Protein Powder Whey 2kg,77451.33
2025-08-29 23:30:06,Sony WH-1000XM5 Wireless Headphones,14977.03
2025-09-08 23:30:06,Apple iPhone 15 Pro Max 256GB,70369.34
2025-11-20 23:30:06,Puma Running T-Shirt,77878.11
2025-12-26 23:30:06,Timex Weekender Watch,29947.69
2025-11-23 23:30:06,Fitbit Charge 5 Tracker,75253.11
2025-10-10 23:30:06,Sony WH-1000XM5 Wireless Headphones,15747.03
2025-12-30 23:30:06,The Psychology of Money,49187.23
2026-01-02 23:30:06,iPad Pro 12.9 inch M2 Chip,56226.41
2025-11-23 23:30:06,Parker Jotter Ballpoint Pen,67277.43
2025-08-27 23:30:06,Levi's 501 Original Jeans,14858.88
2025-11-08 23:30:06,Jump Rope Speed,38664.57
2025-11-12 23:30:06,Apple iPhone 15 Pro Max 256GB,75951.7
2026-02-06 23:30:06,KitchenAid Stand Mixer,46104.17
2025-08-15 23:30:06,Ray-Ban Aviator Sunglasses,61836.41
2025-09-10 23:30:06,Yoga Mat Premium Non-Slip,34766.29
2025-12-05 23:30:06,Parker Jotter Ballpoint Pen,66162.54
2025-08-29 23:30:06,Jump Rope Speed,37110.54
2025-12-21 23:30:06,Parker Jotter Ballpoint Pen,67490.31
2025-10-09 23:30:06,Dell XPS 15 Laptop,52932.04
2025-09-06 23:30:06,HP DeskJet Printer,26291.43
2025-09-01 23:30:06,The Psychology of Money,49887.44
2026-01-22 23:30:06,Dyson V15 Detect Vacuum,48214.34
2025-11-08 23:30:06,MacBook Air M2 13 inch,49781.6
2025-12-24 23:30:06,Nike Air Max 270 Running Shoes,1691.94
2025-12-08 23:30:06,Resistance Bands Set,2366.3
2026-01-29 23:30:06,Herschel Supply Co Backpack,13384.3
2026-01-11 23:30:06,Samsung Galaxy S24 Ultra 5G,58223.86
2025-10-20 23:30:06,Herschel Supply Co Backpack,12260.19
2026-02-04 23:30:06,Canon EOS R6 Camera,68993.91
2025-09-03 23:30:06,Kindle Paperwhite E-reader,28227.7
2025-12-23 23:30:06,Levi's 501 Original Jeans,17008.73
2025-11-30 23:30:06,Samsung Galaxy S24 Ultra 5G,63342.27
2025-10-26 23:30:06,Bose QuietComfort Earbuds II,33012.07
2025-08-26 23:30:06,Timex Weekender Watch,35989.57
2025-10-11 23:30:06,iPad Pro 12.9 inch M2 Chip,69028.07
2025-10-10 23:30:06,Dumbbells Set 20kg,31942.85
2025-12-16 23:30:06,iPad Pro 12.9 inch M2 Chip,57519.13
2025-10-30 23:30:06,Fitbit Charge 5 Tracker,69103.42
2025-10-29 23:30:06,Apple iPhone 15 Pro Max 256GB,75239.79
2025-12-21 23:30:06,Boxing Gloves Professional,3750.77
2025-10-01 23:30:06,Philips Air Fryer XXL,46284.9
2025-10-06 23:30:06,Dyson V15 Detect Vacuum,61712.43
2025-11-23 23:30:06,Resistance Bands Set,2292.03
2025-09-25 23:30:06,Protein Powder Whey 2kg,74392.02
2026-02-03 23:30:06,Leuchtturm1917 Bullet Journal,53010.93
2025-11-24 23:30:06,Cuisinart Food Processor,11688.36
2025-09-27 23:30:06,Bose QuietComfort Earbuds II,33564.17
2025-08-29 23:30:06,Cuisinart Food Processor,12072.23
2025-09-25 23:30:06,Canon EOS R6 Camera,70350.14
2025-08-28 23:30:06,iPad Pro 12.9 inch M2 Chip,68124.53
2025-10-24 23:30:06,Philips Air Fryer XXL,44775.48
2025-09-27 23:30:06,Under Armour Sports Backpack,69266.51
2025-10-28 23:30:06,Sapiens: A Brief History,67566.05
2025-12-06 23:30:06,Protein Powder Whey 2kg,67320.68
2025-09-21 23:30:06,Gym Gloves Training,18918.57
2025-10-07 23:30:06,Sapiens: A Brief History,70858.61
2025-08-24 23:30:06,Jump Rope Speed,35746.0
2025-08-31 23:30:06,Adidas Ultraboost 22 Sneakers,67491.21
2025-11-07 23:30:06,Canon EOS R6 Camera,72842.92
2025-10-02 23:30:06,Moleskine Classic Notebook,33456.65
2025-09-09 23:30:06,Canon EOS R6 Camera,70749.85
2026-02-03 23:30:06,Logitech MX Master 3S Mouse,20749.01
2026-01-10 23:30:06,Running Water Bottle,30499.13
2026-02-06 23:30:06,Roomba i7+ Robot Vacuum,58728.41
2025-11-25 23:30:06,Samsung Galaxy S24 Ultra 5G,62125.17
2025-11-03 23:30:06,Atomic Habits Hardcover Book,75815.81
2026-01-01 23:30:06,MacBook Air M2 13 inch,46186.44
2025-12-29 23:30:06,Timex Weekender Watch,31914.71
2025-10-07 23:30:06,Roomba i7+ Robot Vacuum,53747.04
2025-11-25 23:30:06,Keurig K-Elite Coffee Maker,43107.44
2025-11-25 23:30:06,Yoga Mat Premium Non-Slip,37093.87
2025-10-01 23:30:06,Instant Pot Duo Plus 9-in-1,37475.72
2025-11-24 23:30:06,Sony WH-1000XM5 Wireless Headphones,17571.92
2025-11-17 23:30:06,Resistance Bands Set,2386.22
2025-11-29 23:30:06,Timex Weekender Watch,33358.93
2025-11-12 23:30:06,Dumbbells Set 20kg,29256.09
2025-12-03 23:30:06,Fossil Gen 6 Smartwatch,25304.4
2025-11-24 23:30:06,Bose QuietComfort Earbuds II,29615.36
2025-08-15 23:30:06,The North Face Jacket,20518.59
2025-10-03 23:30:06,Resistance Bands Set,2414.3
2026-02-01 23:30:06,Instant Pot Duo Plus 9-in-1,32090.07
2025-12-01 23:30:06,Logitech MX Master 3S Mouse,20081.59
2025-12-15 23:30:06,Dumbbells Set 20kg,28617.65
2025-12-20 23:30:06,Dumbbells Set 20kg,28034.74
2026-01-10 23:30:06,iPad Pro 12.9 inch M2 Chip,60101.31
2025-09-24 23:30:06,Dyson V15 Detect Vacuum,57428.58
2026-01-19 23:30:06,Dyson V15 Detect Vacuum,49203.93
2025-08-17 23:30:06,Dyson V15 Detect Vacuum,56097.6
2025-09-02 23:30:06,Sapiens: A Brief History,70719.52
2026-01-03 23:30:06,Fitbit Charge 5 Tracker,72147.4
2025-10-07 23:30:06,Dumbbells Set 20kg,31986.38
2025-11-21 23:30:06,Samsung Galaxy S24 Ultra 5G,60862.01
2025-09-08 23:30:06,The Psychology of Money,46222.52
2026-01-24 23:30:06,Fitbit Charge 5 Tracker,78598.78
2025-09-10 23:30:06,Adidas Ultraboost 22 Sneakers,64964.06
2026-01-06 23:30:06,Apple iPhone 15 Pro Max 256GB,83274.29
2026-01-06 23:30:06,Wacom Drawing Tablet,38736.81
2025-08-28 23:30:06,Fossil Gen 6 Smartwatch,21351.36
2025-10-11 23:30:06,Wacom Drawing Tablet,36629.08
2026-02-07 23:30:06,Running Water Bottle,31516.65
2025-12-23 23:30:06,Nike Air Max 270 Running Shoes,1582.68
2025-10-02 23:30:06,Moleskine Classic Notebook,33456.65
2025-10-07 23:30:06,Sapiens: A Brief History,70858.61
2025-09-05 23:30:06,Protein Powder Whey 2kg,70620.69
2025-11-30 23:30:06,MacBook Air M2 13 inch,48129.15
2025-11-14 23:30:06,Under Armour Sports Backpack,69293.51
2025-12-23 23:30:06,LG Washing Machine Front Load,41534.96
2026-01-10 23:30:06,Protein Powder Whey 2kg,66485.52
2025-11-18 23:30:06,Timex Weekender Watch,35207.28
2025-09-07 23:30:06,Puma Running T-Shirt,76998.02
2025-12-01 23:30:06,Fitbit Charge 5 Tracker,70564.73
2025-09-18 23:30:06,Sapiens: A Brief History,67810.77
2025-11-30 23:30:06,Timex Weekender Watch,33518.56
2025-11-19 23:30:06,Foam Roller Massage,43600.58
2025-12-26 23:30:06,Wacom Drawing Tablet,36614.2
2025-10-30 23:30:06,Yoga Mat Premium Non-Slip,37587.96
2025-08-16 23:30:06,The North Face Jacket,20475.99
2025-12-26 23:30:06,Dell XPS 15 Laptop,45533.46
2025-10-22 23:30:06,Sapiens: A Brief History,69123.0
2025-10-24 23:30:06,Roomba i7+ Robot Vacuum,54093.46
2025-09-03 23:30:06,Canon EOS R6 Camera,68610.59
2026-01-27 23:30:06,Logitech MX Master 3S Mouse,19970.47
2025-09-14 23:30:06,Gym Gloves Training,17613.58
2026-01-22 23:30:06,Fossil Gen 6 Smartwatch,25683.25
2026-01-12 23:30:06,Dumbbells Set 20kg,29229.71
2025-12-01 23:30:06,Yoga Mat Premium Non-Slip,38880.99
2026-01-04 23:30:06,Timex Weekender Watch,31195.04
2026-02-01 23:30:06,Atomic Habits Hardcover Book,73667.71
2025-12-25 23:30:06,Under Armour Sports Backpack,62719.92
2025-10-09 23:30:06,Adidas Ultraboost 22 Sneakers,66721.36
2025-11-18 23:30:06,Instant Pot Duo Plus 9-in-1,36490.47
2026-01-03 23:30:06,MacBook Air M2 13 inch,50433.0
2025-09-15 23:30:06,Ray-Ban Aviator Sunglasses,63299.81
2025-12-07 23:30:06,Apple Watch Series 9,7133.67
2025-11-21 23:30:06,Foam Roller Massage,42519.94
2025-12-22 23:30:06,MacBook Air M2 13 inch,49226.82
2025-10-07 23:30:06,Bose QuietComfort Earbuds II,34440.67
2025-12-08 23:30:06,Canon EOS R6 Camera,74197.03
2025-12-10 23:30:06,Samsung Galaxy S24 Ultra 5G,59776.61
2025-11-11 23:30:06,Gym Gloves Training,18786.33
2025-12-12 23:30:06,iPad Pro 12.9 inch M2 Chip,59702.97
2025-09-23 23:30:06,Sapiens: A Brief History,69296.49
2025-08-15 23:30:06,Fossil Gen 6 Smartwatch,22242.15
2025-09-06 23:30:06,Yoga Mat Premium Non-Slip,33860.38
2025-09-22 23:30:06,Under Armour Sports Backpack,68233.56
2026-01-11 23:30:06,Kindle Paperwhite E-reader,28443.93
2026-01-23 23:30:06,Resistance Bands Set,2425.67
2026-01-02 23:30:06,Dumbbells Set 20kg,29616.32
2025-09-10 23:30:06,The Psychology of Money,46411.4
2026-01-26 23:30:06,Boxing Gloves Professional,3738.01
2025-08-28 23:30:06,Foam Roller Massage,43857.48
2026-02-06 23:30:06,Moleskine Classic Notebook,39602.55
2025-10-28 23:30:06,Dyson V15 Detect Vacuum,58608.1
2025-12-13 23:30:06,The North Face Jacket,17739.75
2026-01-18 23:30:06,HP DeskJet Printer,30525.2
2025-10-12 23:30:06,Foam Roller Massage,42738.71
2025-10-15 23:30:06,Dyson V15 Detect Vacuum,58794.56
2025-11-01 23:30:06,Dumbbells Set 20kg,31523.62
2026-02-06 23:30:06,Philips Air Fryer XXL,49397.43
2025-09-14 23:30:06,KitchenAid Stand Mixer,50398.07
2025-11-17 23:30:06,Levi's 501 Original Jeans,15629.56
2025-08-31 23:30:06,Herschel Supply Co Backpack,12135.83
2025-10-15 23:30:06,Dell XPS 15 Laptop,56403.48
2025-10-12 23:30:06,Ray-Ban Aviator Sunglasses,61977.76
2025-09-08 23:30:06,Resistance Bands Set,2479.14
2025-12-29 23:30:06,Samsung Smart Refrigerator,60890.31
2025-10-10 23:30:06,Apple iPhone 15 Pro Max 256GB,74869.71
2025-11-04 23:30:06,Samsung Galaxy S24 Ultra 5G,62871.71
2026-01-22 23:30:06,Apple Watch Series 9,7342.67
2025-08-22 23:30:06,Keurig K-Elite Coffee Maker,40687.41
2025-10-08 23:30:06,MacBook Air M2 13 inch,51906.71
2025-09-11 23:30:06,Cuisinart Food Processor,13174.11
2025-10-13 23:30:06,Moleskine Classic Notebook,32960.26
2026-01-06 23:30:06,Logitech MX Master 3S Mouse,18577.86
2025-10-13 23:30:06,HP DeskJet Printer,27728.43
2026-02-07 23:30:06,Staedtler Pencil Set,29123.25
2025-09-18 23:30:06,The Psychology of Money,47858.05
2025-10-15 23:30:06,Canon EOS R6 Camera,68297.45
2025-10-31 23:30:06,Logitech MX Master 3S Mouse,22600.39
2026-02-01 23:30:06,Jump Rope Speed,43552.83
2025-12-19 23:30:06,Parker Jotter Ballpoint Pen,66958.42
2025-11-25 23:30:06,Ninja Professional Blender,12694.32
2025-10-20 23:30:06,Adidas Ultraboost 22 Sneakers,68828.24
2025-10-24 23:30:06,Resistance Bands Set,2471.57
2025-11-26 23:30:06,Canon EOS R6 Camera,74073.88
2025-12-03 23:30:06,MacBook Air M2 13 inch,49842.24
2025-12-25 23:30:06,Yoga Mat Premium Non-Slip,38662.4
2026-01-29 23:30:06,Ray-Ban Aviator Sunglasses,59206.54
2025-10-12 23:30:06,KitchenAid Stand Mixer,51917.05
2025-11-03 23:30:06,Leuchtturm1917 Bullet Journal,58005.49
2025-11-07 23:30:06,Ninja Professional Blender,14352.7
2025-08-17 23:30:06,Keurig K-Elite Coffee Maker,40646.05
2025-11-15 23:30:06,Atomic Habits Hardcover Book,74464.42
2026-01-15 23:30:06,Philips Air Fryer XXL,51115.6
2026-01-28 23:30:06,LG Washing Machine Front Load,39774.73
2025-11-18 23:30:06,Samsung Smart Refrigerator,62880.88
2025-09-30 23:30:06,Adidas Ultraboost 22 Sneakers,69914.35
2026-01-07 23:30:06,Sony WH-1000XM5 Wireless Headphones,17754.39
2026-01-04 23:30:06,Samsung Galaxy S24 Ultra 5G,62157.42
2025-10-08 23:30:06,Dumbbells Set 20kg,30670.5
2026-02-08 23:30:06,Canon EOS R6 Camera,72737.54
2025-08-26 23:30:06,Apple Watch Series 9,8051.65
2025-11-30 23:30:06,Dyson V15 Detect Vacuum,53038.75
2025-12-05 23:30:06,Adidas Ultraboost 22 Sneakers,72205.55
2025-08-28 23:30:06,Sony WH-1000XM5 Wireless Headphones,14888.81
2025-09-02 23:30:06,LG Washing Machine Front Load,46821.57
2025-11-18 23:30:06,Timex Weekender Watch,35207.28
2025-11-26 23:30:06,Apple Watch Series 9,7875.7
2025-12-31 23:30:06,The North Face Jacket,16440.21
2025-11-19 23:30:06,Parker Jotter Ballpoint Pen,70728.32
2025-12-06 23:30:06,Herschel Supply Co Backpack,13345.49
2025-08-24 23:30:06,Canon EOS R6 Camera,67635.34
2025-11-03 23:30:06,Yoga Mat Premium Non-Slip,37109.4
2026-01-13 23:30:06,Roomba i7+ Robot Vacuum,60677.16
2025-08-24 23:30:06,KitchenAid Stand Mixer,47760.24
2025-10-22 23:30:06,Atomic Habits Hardcover Book,80513.03
2025-09-22 23:30:06,Bose QuietComfort Earbuds II,35788.96
2025-12-01 23:30:06,Moleskine Classic Notebook,37405.91
2025-12-02 23:30:06,Under Armour Sports Backpack,63211.29
2026-01-21 23:30:06,Keurig K-Elite Coffee Maker,42897.78
2025-10-21 23:30:06,Bose QuietComfort Earbuds II,34958.04
2025-11-10 23:30:06,Keurig K-Elite Coffee Maker,41616.58
2025-10-18 23:30:06,Boxing Gloves Professional,3726.28
2025-09-17 23:30:06,Sony WH-1000XM5 Wireless Headphones,16227.11
2025-10-16 23:30:06,LG Washing Machine Front Load,44090.3
2025-09-04 23:30:06,Apple iPhone 15 Pro Max 256GB,71007.46
2025-09-08 23:30:06,Resistance Bands Set,2479.14
2025-11-07 23:30:06,Samsung Galaxy S24 Ultra 5G,64853.67
2025-11-01 23:30:06,Cuisinart Food Processor,12633.04
2025-12-13 23:30:06,Protein Powder Whey 2kg,64340.85
2025-11-20 23:30:06,Roomba i7+ Robot Vacuum,58809.17
2025-09-07 23:30:06,Instant Pot Duo Plus 9-in-1,40068.61
2025-08-26 23:30:06,Dyson V15 Detect Vacuum,57860.55
2025-09-27 23:30:06,Dyson V15 Detect Vacuum,59663.55
2025-08-15 23:30:06,Running Water Bottle,33404.0
2025-12-22 23:30:06,Bose QuietComfort Earbuds II,29947.94
2025-08-25 23:30:06,Fossil Gen 6 Smartwatch,21274.88
2025-12-04 23:30:06,Under Armour Sports Backpack,65940.0
2025-09-16 23:30:06,Logitech MX Master 3S Mouse,23866.01
2025-08-17 23:30:06,Samsung Smart Refrigerator,66088.84
2026-01-01 23:30:06,Boxing Gloves Professional,3682.18
2026-01-21 23:30:06,Dyson V15 Detect Vacuum,49623.33
2026-01-16 23:30:06,Logitech MX Master 3S Mouse,20288.58
2025-08-23 23:30:06,Atomic Habits Hardcover Book,76344.63
2025-12-01 23:30:06,Running Water Bottle,32590.23
2025-11-12 23:30:06,Philips Air Fryer XXL,47104.35
2025-12-07 23:30:06,Staedtler Pencil Set,27445.44
2026-01-12 23:30:06,Ninja Professional Blender,11805.16
2025-10-02 23:30:06,Ninja Professional Blender,14794.35
2025-08-18 23:30:06,Wacom Drawing Tablet,37617.4
2025-08-27 23:30:06,Cuisinart Food Processor,12800.05
2025-08-27 23:30:06,Roomba i7+ Robot Vacuum,51380.24
2025-11-10 23:30:06,Puma Running T-Shirt,82304.59
2025-11-04 23:30:06,MacBook Air M2 13 inch,53187.94
2025-10-29 23:30:06,Philips Air Fryer XXL,45977.9
2026-01-27 23:30:06,Resistance Bands Set,2511.2
2025-08-23 23:30:06,Resistance Bands Set,2320.28
2025-11-20 23:30:06,Apple Watch Series 9,7693.55
2025-11-12 23:30:06,Foam Roller Massage,42737.53
2025-09-21 23:30:06,Gym Gloves Training,18918.57
2025-11-11 23:30:06,Puma Running T-Shirt,81198.76
2025-09-19 23:30:06,Cuisinart Food Processor,12658.78
2026-02-03 23:30:06,Samsung Galaxy S24 Ultra 5G,56408.36
2025-11-27 23:30:06,Apple iPhone 15 Pro Max 256GB,76967.67
2026-01-17 23:30:06,Dell XPS 15 Laptop,43577.73
2025-11-18 23:30:06,Instant Pot Duo Plus 9-in-1,36490.47
2025-09-09 23:30:06,Dyson V15 Detect Vacuum,60899.53
2025-09-19 23:30:06,Fitbit Charge 5 Tracker,70090.41
2025-09-30 23:30:06,Fitbit Charge 5 Tracker,70711.37
2026-02-04 23:30:06,Gym Gloves Training,21192.39
2025-09-23 23:30:06,Nike Air Max 270 Running Shoes,1748.8
2025-09-18 23:30:06,KitchenAid Stand Mixer,50425.05
2025-09-05 23:30:06,Herschel Supply Co Backpack,12069.43
2026-02-05 23:30:06,Ray-Ban Aviator Sunglasses,61200.08
2025-08-23 23:30:06,Dyson V15 Detect Vacuum,56973.27
2025-10-03 23:30:06,Cuisinart Food Processor,13446.57
2026-01-23 23:30:06,Dyson V15 Detect Vacuum,50473.66
2026-01-23 23:30:06,Timex Weekender Watch,31489.99
2026-01-29 23:30:06,HP DeskJet Printer,30295.89
2025-09-05 23:30:06,The North Face Jacket,20383.99
2026-01-20 23:30:06,Gym Gloves Training,20061.23
2025-08-21 23:30:06,Samsung Galaxy S24 Ultra 5G,70860.29
2025-10-29 23:30:06,The Psychology of Money,47841.9
2025-08-14 23:30:06,Apple Watch Series 9,8501.48
2025-12-23 23:30:06,Dyson V15 Detect Vacuum,50560.82
2025-08-16 23:30:06,Nike Air Max 270 Running Shoes,1893.64
2026-01-19 23:30:06,Wacom Drawing Tablet,38403.85
2025-10-23 23:30:06,Dumbbells Set 20kg,31342.93
2026-02-05 23:30:06,Logitech MX Master 3S Mouse,19723.59
2025-11-24 23:30:06,Logitech MX Master 3S Mouse,20130.2
2025-09-08 23:30:06,Philips Air Fryer XXL,42677.0
2025-10-29 23:30:06,Gym Gloves Training,19379.99
2025-10-26 23:30:06,Foam Roller Massage,43171.07
2025-10-04 23:30:06,HP DeskJet Printer,27738.13
2025-12-16 23:30:06,Protein Powder Whey 2kg,65220.79
2025-09-18 23:30:06,Boxing Gloves Professional,3617.06
2026-01-20 23:30:06,Fitbit Charge 5 Tracker,76294.71
2026-01-29 23:30:06,Jump Rope Speed,42592.08
2026-01-03 23:30:06,Atomic Habits Hardcover Book,77715.67
2025-10-11 23:30:06,Ninja Professional Blender,14710.01
2025-10-09 23:30:06,iPad Pro 12.9 inch M2 Chip,74613.15
2025-10-10 23:30:06,Samsung Galaxy S24 Ultra 5G,67778.43
2025-12-10 23:30:06,Fitbit Charge 5 Tracker,71326.61
2025-11-11 23:30:06,Protein Powder Whey 2kg,67712.12
2025-08-17 23:30:06,Kindle Paperwhite E-reader,28402.95
2026-02-02 23:30:06,Boxing Gloves Professional,3487.92
2025-12-24 23:30:06,Kindle Paperwhite E-reader,26797.25
2025-09-30 23:30:06,Roomba i7+ Robot Vacuum,56333.02
2025-09-30 23:30:06,Gym Gloves Training,18712.94
2025-09-11 23:30:06,Protein Powder Whey 2kg,72116.45
2025-12-30 23:30:06,Protein Powder Whey 2kg,67024.42
2025-09-23 23:30:06,Protein Powder Whey 2kg,72935.69
2026-01-17 23:30:06,Running Water Bottle,28519.99
2025-11-29 23:30:06,Puma Running T-Shirt,80061.05
2025-09-19 23:30:06,Keurig K-Elite Coffee Maker,43370.1
2025-09-06 23:30:06,Canon EOS R6 Camera,71353.0
2025-09-10 23:30:06,Fitbit Charge 5 Tracker,66652.71
2025-11-08 23:30:06,Nike Air Max 270 Running Shoes,1759.12
2026-02-05 23:30:06,Dumbbells Set 20kg,26414.54
2025-12-03 23:30:06,Wacom Drawing Tablet,38459.72
2025-11-05 23:30:06,Levi's 501 Original Jeans,16368.36
2026-01-14 23:30:06,Logitech MX Master 3S Mouse,19754.1
2025-11-01 23:30:06,Timex Weekender Watch,37378.46
2026-01-06 23:30:06,Yoga Mat Premium Non-Slip,37384.97
2025-12-16 23:30:06,MacBook Air M2 13 inch,47021.59
2025-11-07 23:30:06,Timex Weekender Watch,34759.65
2026-01-22 23:30:06,Sony WH-1000XM5 Wireless Headphones,18162.0
2026-01-04 23:30:06,The North Face Jacket,17628.98
2025-12-27 23:30:06,Jump Rope Speed,41643.13
2025-09-03 23:30:06,Puma Running T-Shirt,72906.3
2025-09-11 23:30:06,Protein Powder Whey 2kg,72116.45
2025-10-14 23:30:06,LG Washing Machine Front Load,43720.92
2025-10-02 23:30:06,Bose QuietComfort Earbuds II,33945.05
2025-09-19 23:30:06,Canon EOS R6 Camera,71937.7
2025-08-18 23:30:06,iPad Pro 12.9 inch M2 Chip,66417.05
2025-09-27 23:30:06,Wacom Drawing Tablet,38034.51
2025-09-10 23:30:06,The North Face Jacket,18879.38
2025-12-23 23:30:06,Wacom Drawing Tablet,36372.28
2025-09-05 23:30:06,KitchenAid Stand Mixer,49761.27
2025-09-24 23:30:06,Puma Running T-Shirt,77142.73
2025-11-15 23:30:06,Canon EOS R6 Camera,74286.93
2026-01-17 23:30:06,HP DeskJet Printer,28978.91
2025-09-24 23:30:06,Sony WH-1000XM5 Wireless Headphones,15192.72
2025-08-25 23:30:06,HP DeskJet Printer,25662.68
2025-12-02 23:30:06,Levi's 501 Original Jeans,16767.21
2025-12-01 23:30:06,Leuchtturm1917 Bullet Journal,54144.4
2025-11-26 23:30:06,Resistance Bands Set,2435.07
2026-01-30 23:30:06,Keurig K-Elite Coffee Maker,41523.57
2025-12-27 23:30:06,Samsung Galaxy S24 Ultra 5G,62739.07
2025-11-15 23:30:06,Philips Air Fryer XXL,48166.75
2026-02-04 23:30:06,Dyson V15 Detect Vacuum,51394.39
2025-11-03 23:30:06,Herschel Supply Co Backpack,12886.57
2025-10-04 23:30:06,Ray-Ban Aviator Sunglasses,61477.86
2025-10-07 23:30:06,Roomba i7+ Robot Vacuum,53747.04
2025-12-23 23:30:06,Sapiens: A Brief History,61519.86
2025-08-29 23:30:06,The North Face Jacket,18996.58
2025-08-24 23:30:06,Gym Gloves Training,17813.16
2025-10-13 23:30:06,Roomba i7+ Robot Vacuum,56071.49
2025-09-19 23:30:06,Running Water Bottle,36157.33
2025-12-04 23:30:06,Keurig K-Elite Coffee Maker,40948.67
2026-02-03 23:30:06,Boxing Gloves Professional,3581.35
2025-12-08 23:30:06,Kindle Paperwhite E-reader,29104.0
2025-11-20 23:30:06,Apple Watch Series 9,7693.55
2025-09-12 23:30:06,The North Face Jacket,18929.62
2025-10-20 23:30:06,Fossil Gen 6 Smartwatch,22452.73
2025-12-22 23:30:06,Yoga Mat Premium Non-Slip,38457.68
2025-10-23 23:30:06,MacBook Air M2 13 inch,54257.89
2026-01-17 23:30:06,Under Armour Sports Backpack,64475.57
2026-01-16 23:30:06,Parker Jotter Ballpoint Pen,61736.25
